file,settimana,modifiche,data_rota,staff,tipo_turno,ore_lavoro,ora_entrata,ora_uscita,linea_completa,periodo,data_parsed,giorno_settimana,is_weekend,festivo,is_festivo
ROTA 44_27.10-02.11.25 -PISA.pdf,44.0,,lunedì 27 ottobre 2025,CIR,NORMALE,6,09:00,15:00,"PAG 9,00-15,00 6,0 9:00 #### CIR 9,00-17,00 8,0 9:00 #### CIR 09,00-17,00 8,0 9:00 17:00 VIS 10,00-16,00 6,0 10:00 16:00 PAG 10,00-16,00 6,0 10:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 44_27.10-02.11.25 -PISA.pdf,44.0,,lunedì 27 ottobre 2025,CIR,NORMALE,8,14:00,22:00,"CIR 14,00-22,00 8,0 14:00 #### MOR 16,00-22,00 6,0 16:00 #### VIS 16,00-22,00 6,0 16:00 22:00 MOR 16,00-22,00 6,0 16:00 22:00 MOR 16,00-22,00 6,0 16:00 #### CIR 12,00-20,00 8,0 12:00 #### MOR 14,00-22,00 8,0 14:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 44_27.10-02.11.25 -PISA.pdf,44.0,,lunedì 27 ottobre 2025,CIR,RIPO,,01:00,09:00,MOR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 44_27.10-02.11.25 -PISA.pdf,44.0,,lunedì 27 ottobre 2025,CIR,RIPO,,01:00,09:00,OFF VIS RIPO 1:00 9:00 PAG RIPO 1:00 9:00 CIR RIPO 1:00 9:00 VIS RDOM 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 45_03.11-09.11.25 -PISA.pdf,45.0,,lunedì 3 novembre 2025,CIR,RIPO,,01:00,09:00,MOR RIPO 1:00 9:00 TAM RIPO 1:00 9:00 MOR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 45_03.11-09.11.25 -PISA.pdf,45.0,,lunedì 3 novembre 2025,CIR,RIPO,,01:00,09:00,OFF PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 45_03.11-09.11.25 -PISA.pdf,45.0,,lunedì 3 novembre 2025,CIR,FERIOR,,08:00,08:00,CIR FERIOR 8:00 #### CIR FERIOR 8:00 #### CIR FERIOR 8:00 16:00 CIR FERIOR 8:00 16:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 46 mod2_10.11-16.11.25 -PISA.pdf,46.0,mod2,lunedì 10 novembre 2025,CIR,NORMALE,6,04:30,10:30,"MOR 04,30-10,30 6,0 4:30 #### PAG 04,30-12,30 8,0 4:30 #### PAG 06,00-14,00 8,0 6:00 14:00 VIS 4,30-10,30 6,0 4:30 10:30 CIR 4,30-12,30 8,0 4:30 #### PAG 4,30-12,30 8,0 4:30 #### VIS 4,30-10,30 6,0 4:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 46 mod2_10.11-16.11.25 -PISA.pdf,46.0,mod2,lunedì 10 novembre 2025,CIR,NORMALE,8,09:00,17:00,"CIR 09,00-17,00 8,0 9:00 #### CIR 09,00-17,00 8,0 9:00 17:00 PAG 09,30-17,30 8,0 9:30 #### MOR 10,00-16,00 6,0 8:00 #### TAM 09,00-16,00 7,0 8:00 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 46 mod2_10.11-16.11.25 -PISA.pdf,46.0,mod2,lunedì 10 novembre 2025,CIR,NORMALE,6,16:00,22:00,"VIS 16,00-22,00 6,0 16:00 #### TAM 12,30-20,30 8,0 12:30 #### CIR 14,00-22,00 8,0 14:00 22:00 TAM 15,30-22,30 7,0 14:30 22:30 VIS 15,00-21,00 6,0 15:00 #### TAM 14,00-22,00 8,0 14:00 #### MOR 14,30-22,30 8,0 14:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 46 mod2_10.11-16.11.25 -PISA.pdf,46.0,mod2,lunedì 10 novembre 2025,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 MOR RIPO 1:00 9:00 TAM RIPO 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 CIR RIPO 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 46 mod2_10.11-16.11.25 -PISA.pdf,46.0,mod2,lunedì 10 novembre 2025,CIR,RIPO,,01:00,09:00,OFF PAG RIPO 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 PAG RIPO 1:00 9:00 TAM RDOM 1:00 9:00 VIS RDOM 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 47MOD3_17.11-23.11.25 -PISA.pdf,47.0,mod3,lunedì 17 novembre 2025,CIR,NORMALE,8,04:30,12:30,"TAM 04,30-12,30 8,0 4:30 #### MOR 04,30-12,30 8,0 4:30 #### VIS 06,00-14,00 8,0 6:00 14:00 CIR 4,30-10,30 6,0 4:30 12:30 VIS 4,30-11,30 7,0 4:30 #### PAG 4,30-12,30 8,0 4:30 #### MOR 4,30-12,30 8,0 4:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 47MOD3_17.11-23.11.25 -PISA.pdf,47.0,mod3,lunedì 17 novembre 2025,CIR,NORMALE,5,17:30,22:30,"VIS 17,30-22,30 5,0 17:30 #### TAM 12,30-20,30 8,0 12:30 #### TAM 14,00-22,00 8,0 14:00 22:00 TAM 14,30-22,30 8,0 14:30 22:30 CIR 15,00-21,00 6,0 13:00 #### VIS 16,00-22,00 6,0 16:00 #### PAG 14,30-22,30 8,0 14:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 47MOD3_17.11-23.11.25 -PISA.pdf,47.0,mod3,lunedì 17 novembre 2025,CIR,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 VIS RDOM 1:00 9:00 TAM RIPO 1:00 9:00 CIR RIPO 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 47MOD3_17.11-23.11.25 -PISA.pdf,47.0,mod3,lunedì 17 novembre 2025,CIR,RIPO,,01:00,09:00,OFF CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 MOR RIPO 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 TAM RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 47MOD3_17.11-23.11.25 -PISA.pdf,47.0,mod3,lunedì 17 novembre 2025,CIR,FERIOR,,08:00,16:00,FERIE CIR FERIOR 8:00 16:00 CIR FERIOR 8:00 16:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 47MOD3_17.11-23.11.25 -PISA.pdf,47.0,mod3,lunedì 17 novembre 2025,CIR,ROL,,10:30,12:30,PERMESSI CIR ROL 10:30 12:30 CIR ROL 13:00 #### MOR ROL 8:00 ####,Periodo 3 (Set-Dic),,,False,,False
ROTA 48 MOD4_24.11-30.11.25 -PISA.pdf,48.0,mod4,lunedì 24 novembre 2025,CIR,NORMALE,7,04:30,11:30,"VIS 04,30-11,30 7,0 4:30 #### PAG 04,30-12,30 8,0 4:30 12:30 TAM 4,30-10,30 6,0 4:30 12:30 CIR 4,30-12,30 8,0 4:30 #### VIS 4,30-11,30 7,0 4:30 #### PAG 4,30-10,30 6,0 4:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 48 MOD4_24.11-30.11.25 -PISA.pdf,48.0,mod4,lunedì 24 novembre 2025,CIR,NORMALE,8,09:00,17:00,"CIR 09,00-17,00 8,0 9:00 #### CIR 09,30-17,30 8,0 9:30 17:30 MOR 10,00-18,00 8,0 10:00 #### VIS 10,30-16,30 6,0 10:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 48 MOD4_24.11-30.11.25 -PISA.pdf,48.0,mod4,lunedì 24 novembre 2025,CIR,NORMALE,8,14:30,22:30,"MOR 14,30-22,30 8,0 14:30 #### MOR 12,30-20,30 8,0 12:30 20:30 CIR 14,00-22,00 8,0 14:00 22:00 VIS 14,30-22,30 8,0 16:30 22:30 TAM 12,30-20,30 8,0 12:30 #### TAM 17,00-22,00 5,0 17:00 #### MOR 14,30-22,30 8,0 14:30 ####",Periodo 3 (Set-Dic),,,False,,False
ROTA 48 MOD4_24.11-30.11.25 -PISA.pdf,48.0,mod4,lunedì 24 novembre 2025,CIR,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 CIR RIPO 1:00 9:00 VIS RDOM 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 CIR RIPO 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 48 MOD4_24.11-30.11.25 -PISA.pdf,48.0,mod4,lunedì 24 novembre 2025,CIR,RIPO,,01:00,09:00,OFF TAM RIPO 1:00 9:00 VIS RIPO 1:00 9:00 MOR RIPO 1:00 9:00 PAG RDOM 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 49_01.12-07.12.25 -PISA.pdf,49.0,,lunedì 1 dicembre 2025,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 VIS RDOM 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 49_01.12-07.12.25 -PISA.pdf,49.0,,lunedì 1 dicembre 2025,CIR,RIPO,,01:00,09:00,VIS RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 49_01.12-07.12.25 -PISA.pdf,49.0,,lunedì 1 dicembre 2025,CIR,NORMALE,,08:00,16:00,CIR PARGG 8:00 16:00 CIR PARGG 8:00 #### CIR PARGG 8:00 #### CIR PARGG 8:00 ####,Periodo 3 (Set-Dic),,,False,,False
ROTA 50 MOD1_08.12-14.12.25 -PISA.pdf,50.0,mod1,lunedì 8 dicembre 2025,CIR,NORMALE,8,06:00,14:00,"PISA ARRIVI CIR 06,00-14,00 8,0 6:00 14:00",Periodo 3 (Set-Dic),,,False,,False
ROTA 50 MOD1_08.12-14.12.25 -PISA.pdf,50.0,mod1,lunedì 8 dicembre 2025,CIR,NORMALE,6,10:30,16:30,"VIS 10,30-16,30 6,0 10:30 #### CIR 09,30-17,30 8,0 9:30 17:30 CIR 07,00-15,00 8,0 7:00 15:00 CIR 08,30-16,30 8,0 8:30 16:30",Periodo 3 (Set-Dic),,,False,,False
ROTA 50 MOD1_08.12-14.12.25 -PISA.pdf,50.0,mod1,lunedì 8 dicembre 2025,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 MOR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 MOR RDOM 1:00 9:00 VIS RDOM 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 50 MOD1_08.12-14.12.25 -PISA.pdf,50.0,mod1,lunedì 8 dicembre 2025,CIR,RIPO,,01:00,09:00,OFF CIR RIPO 1:00 9:00 TAM RIPO 1:00 9:00 PAG RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 51_15.12-21.12.25 -PISA.pdf,51.0,,lunedì 15 dicembre 2025,CIR,NORMALE,8,04:30,12:30,"PAG 04,30-12,30 8,0 4:30 #### PAG 04,30-12,30 8,0 4:30 12:30 VIS 06,00-12,30 6,5 6:00 12:30 CIR 4,30-10,30 6,0 4:30 10:30 TAM 4,30-12,30 8,0 4:30 12:30 VIS 4,30-11,30 7,0 4:30 11:30 VIS 4,30-10,30 6,0 4:30 10:30",Periodo 3 (Set-Dic),,,False,,False
ROTA 51_15.12-21.12.25 -PISA.pdf,51.0,,lunedì 15 dicembre 2025,CIR,NORMALE,6,10:30,16:30,"TAM 10,30-16,30 6,0 10:30 #### PAG 09,00-17,00 8,0 9:00 17:00 TAM 10,30-16,30 6,0 10:30 16:30 CIR 11,00-16,00 5,0 11:00 16:00 CIR 10,30-16,00 5,5 10:30 16:00",Periodo 3 (Set-Dic),,,False,,False
ROTA 51_15.12-21.12.25 -PISA.pdf,51.0,,lunedì 15 dicembre 2025,CIR,NORMALE,"6,5",16:00,22:30,"VIS 16,00-22,30 6,5 16:00 #### CIR 12,30-20,30 8,0 12:30 20:30 TAM 16,30-22,30 6,0 16:30 22:30 VIS 16,30-22,30 6,0 16:30 22:30 CIR 12,30-20,00 7,5 12:30 20:00 TAM 16,00-22,00 6,0 16:00 22:00 PAG 14,30-22,30 8,0 14:30 22:30",Periodo 3 (Set-Dic),,,False,,False
ROTA 51_15.12-21.12.25 -PISA.pdf,51.0,,lunedì 15 dicembre 2025,CIR,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 CIR RDOM 1:00 9:00 PAG RIPO 1:00 9:00 VIS RDOM 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 52_22.12-28.12.25 -PISA.pdf,52.0,,lunedì 22 dicembre 2025,CIR,NORMALE,8,09:00,17:00,"CIR 09,00-17,00 8,0 9:00 #### TAM 10,30-16,30 6,0 10:30 16:30 MOR 10,30-16,30 6,0 10:30 16:30 CIR 09,00-17,00 8,0 9:00 17:00 TAM 10,30-16,30 6,0 10:30 16:30",Periodo 3 (Set-Dic),,,False,,False
ROTA 52_22.12-28.12.25 -PISA.pdf,52.0,,lunedì 22 dicembre 2025,CIR,NORMALE,8,14:30,22:30,"PAG 14,30-22,30 8,0 14:30 #### PAG 14,30-22,30 8,0 14:30 22:30 VIS 14,30-22,30 8,0 14:30 22:30 CIR 12,00-20,00 8,0 12:00 20:00 MOR 16,00-22,30 6,5 16:00 22:30 MOR 16,30-22,30 6,0 16:30 22:30",Periodo 3 (Set-Dic),,,False,,False
ROTA 52_22.12-28.12.25 -PISA.pdf,52.0,,lunedì 22 dicembre 2025,CIR,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 CIR RIPO 1:00 9:00 PAG RIPO 1:00 9:00 TAM RDOM 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 52_22.12-28.12.25 -PISA.pdf,52.0,,lunedì 22 dicembre 2025,CIR,RIPO,,01:00,09:00,OFF VIS RIPO 1:00 9:00 MOR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 PAG RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 3 (Set-Dic),,,False,,False
ROTA 52_22.12-28.12.25 -PISA.pdf,52.0,,lunedì 22 dicembre 2025,CIR,FEST,,,,PERMESSI CIR FEST,Periodo 3 (Set-Dic),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,PAG,NORMALE,7,04:30,11:30,"VIS 04.30-11.30 7,0 4:30 11:30 PAC 04.30-11.30 7,0 4:30 11:30 CIR 04.30-12.30 8,0 4:30 12:30 PAG 04.30-12.30 8,0 4:30 12:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,PAG,NORMALE,8,11:30,19:30,"PAG 11.30-19.30 8,0 11:30 19:30 VIS 11.30-17.30 6,0 11:30 17:30 TAM 13.00-19.00 6,0 13:00 19:00 CIR 12.00-20.00 8,0 12:00 20:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,PAG,NORMALE,6,07:00,13:00,"PISA ARRIVI PAC 07.00-13.00 6,0 7:00 13:00 PAG 07.00-14.00 7,0 7:00 15:00 VIS 08.00-15.00 7,0 8:00 15:00 TAM 09.00-15.00 6,0 9:00 15:00 VIS 08.00-14.00 6,0 8:00 14:00 MOR 09.00-15.00 6,0 9:00 15:00 MOR 08.00-14.00 6,0 8:00 14:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,PAG,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 TAM RIPO 1:00 9:00 CIR FESRIP 1:00 9:00 PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,PAG,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 CIR RIPO 1:00 9:00 PAG FEST 8:00 16:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 1 mod1_301224-050125 - PISA.pdf,1.0,mod1,lunedì 30 dicembre 2024,PAG,ROL,1,09:00,10:00,"PAG ROL 1,0 9:00 10:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,PAG,NORMALE,6,07:00,13:00,"PISA PARTENZE PAG 07.00-13.00 6,0 7:00 13:00 TAM 06.00-12.00 6,0 6:00 12:00 VIS 07.00-13.00 6,0 7:00 13:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,PAG,NORMALE,6,08:00,14:00,"PISA ARRIVI MOR 08.00-14.00 6,0 8:00 14:00 PAG 09.00-15.00 6,0 9:00 15:00 VIS 08.00-14.00 6,0 8:00 14:00 PAG 09.00-15.00 6,0 9:00 15:00 CIR 08.00-14.00 6,0 8:00 14:00 MOR 09.00-15.00 6,0 9:00 15:00 CIR 08.00-15.00 7,0 8:00 15:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,PAG,NORMALE,8,14:00,22:00,"PAG 14.00-22.00 8,0 14:00 22:00 VIS 15.00-21.00 6,0 15:00 21:00 PAG 14.00-20.00 6,0 14:00 20:00 TAM 15.00-21.00 6,0 15:00 21:00 MOR 14.00-20.00 6,0 14:00 20:00 CIR 15.00-21.00 6,0 15:00 21:00 TAM 15.00-22.00 7,0 15:00 22:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,PAG,RIPO,,01:00,09:00,TAM FEST 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 PAG RIPO 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 2 mod1_060125-120125 - PISA.pdf,2.0,mod1,lunedì 6 gennaio 2025,PAG,RIPO,,01:00,09:00,1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 CIR RDOM 1:00 9:00 PAC RIPO 1:00 9:00 PAC RIPO 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,PAG,NORMALE,7,04:30,11:30,"CIR 04.30-11.30 7,0 4:30 11:30 TAM 05.00-13.00 8,0 5:00 13:00 MOR 04.30-12.30 8,0 4:30 12:30 VIS 04.30-12.30 8,0 4:30 11:30 PAG 06.00-12.00 6,0 6:00 12:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,PAG,NORMALE,7,07:00,14:00,"PAG 07.00-14.00 7,0 7:00 14:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,PAG,NORMALE,6,08:00,14:00,"PISA ARRIVI PAG 08.00-14.00 6,0 8:00 14:00 TAM 07.00-15.00 8,0 7:00 15:00 MOR 07.00-15.00 8,0 7:00 15:00 PAG 09.00-15.00 6,0 9:00 15:00 PAC 08.00-15.00 7,0 8:00 15:00 CIR 08.00-15.00 7,0 8:00 15:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,PAG,NORMALE,8,14:00,22:00,"MOR 14.00-22.00 8,0 14:00 22:00 PAC 15.00-21.00 6,0 15:00 21:00 PAC 15.00-21.00 6,0 15:00 21:00 TAM 14.00-22.00 8,0 14:00 22:00 VIS 15.00-21.00 6,0 15:00 21:00 PAG 15.00-22.00 7,0 15:00 22:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 3_130125-190125 - PISA.pdf,3.0,,lunedì 13 gennaio 2025,PAG,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RDOM 1:00 9:00 VIS RDOM 1:00 9:00 PAC RDOM 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,PAG,NORMALE,8,04:30,12:30,"PAC 04.30-12.30 8,0 4:30 12:30 PAG 05.00-13.00 8,0 5:00 13:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,PAG,NORMALE,8,13:00,21:00,"PAG 13.00-21.00 8,0 13:00 21:00 TAM 15.00-21.00 6,0 15:00 21:00 CIR 14.30-20.30 6,0 14:30 20:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,PAG,NORMALE,6,08:00,14:00,"PISA ARRIVI CIR 08.00-14.00 6,0 8:00 14:00 PAG 07.00-15.00 8,0 7:00 15:00 PAG 07.00-15.00 8,0 7:00 15:00 TAM 08.00-14.00 6,0 8:00 14:00 MOR 08.00-14.00 6,0 8:00 14:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 4_200125-260125 -PISA.pdf,4.0,,lunedì 20 gennaio 2025,PAG,RIPO,,01:00,09:00,TAM RIPO 1:00 9:00 PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 MOR RDOM 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 5_270125-020225 -PISA.pdf,5.0,,lunedì 27 gennaio 2025,PAG,NORMALE,8,04:30,12:30,"PAG 04.30-12.30 8,0 4:30 12:30 PAG 05.00-13.00 8,0 5:00 13:00 VIS 04.30-12.30 8,0 4:30 11:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 5_270125-020225 -PISA.pdf,5.0,,lunedì 27 gennaio 2025,PAG,NORMALE,6,08:00,14:00,"PISA ARRIVI MOR 08.00-14.00 6,0 8:00 14:00 CIR 09.00-15.00 6,0 9:00 15:00 PAG 07.00-15.00 8,0 7:00 15:00 VIS 09.00-15.00 6,0 9:00 15:00 MOR 07.30-14.30 7,0 7:30 14:30",Periodo 1 (Gen-Apr),,,False,,False
ROTA 5_270125-020225 -PISA.pdf,5.0,,lunedì 27 gennaio 2025,PAG,NORMALE,6,15:00,21:00,"TAM 15.00-21.00 6,0 15:00 21:00 VIS 15.00-21.00 6,0 15:00 21:00 VIS 15.00-22.00 7,0 15:00 22:00 MOR 15.00-22.00 7,0 15:00 22:00 TAM 15.00-21.00 6,0 15:00 21:00 PAG 14.00-22.00 8,0 14:00 22:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 5_270125-020225 -PISA.pdf,5.0,,lunedì 27 gennaio 2025,PAG,RIPO,,01:00,09:00,PAG RIPO 1:00 9:00 PAG RIPO 1:00 9:00 MOR RIPO 1:00 9:00 TAM RIPO 1:00 9:00 TAM RDOM 1:00 9:00 CIR RIPO 1:00 9:00 PAC RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 5_270125-020225 -PISA.pdf,5.0,,lunedì 27 gennaio 2025,PAG,RIPO,,01:00,09:00,VIS RIPO 1:00 9:00 PAC RIPO 1:00 9:00 PAG RDOM 1:00 9:00 MOR RDOM 1:00 9:00 VIS RDOM 1:00 9:00 PAC RIPO 1:00 9:00 CIR RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 6_030225-090225 -PISA.pdf,6.0,,lunedì 3 febbraio 2025,PAG,NORMALE,7,04:30,11:30,"MOR 04.30-11.30 7,0 4:30 11:30 TAM 05.00-13.00 8,0 5:00 13:00 PAG 04.30-12.30 8,0 4:30 12:30 VIS 06.00-13.00 7,0 6:00 13:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 6_030225-090225 -PISA.pdf,6.0,,lunedì 3 febbraio 2025,PAG,NORMALE,8,11:30,19:30,"PAG 11.30-19.30 8,0 11:30 19:30 VIS 14.00-20.00 6,0 14:00 20:00 PAC 13.00-19.00 6,0 13:00 19:00 VIS 13.00-19.00 6,0 13:00 19:00 MOR 13.00-19.00 6,0 13:00 19:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 6_030225-090225 -PISA.pdf,6.0,,lunedì 3 febbraio 2025,PAG,NORMALE,8,07:30,15:30,"TAM 07.30-15.30 8,0 7:30 15:30 TAM 07.00-15.00 8,0 7:00 15:00 PAG 07.00-15.00 8,0 7:00 15:00 PAG 07.00-15.00 8,0 7:00 15:00",Periodo 1 (Gen-Apr),,,False,,False
ROTA 6_030225-090225 -PISA.pdf,6.0,,lunedì 3 febbraio 2025,PAG,RIPO,,01:00,09:00,CIR RIPO 1:00 9:00 CIR RDOM 1:00 9:00 MOR RIPO 1:00 9:00 MOR RDOM 1:00 9:00 PAC RDOM 1:00 9:00 PAG RIPO 1:00 9:00 TAM RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 6_030225-090225 -PISA.pdf,6.0,,lunedì 3 febbraio 2025,PAG,RIPO,,01:00,09:00,PAC RIPO 1:00 9:00 PAG RIPO 1:00 9:00 VIS RIPO 1:00 9:00 VIS RDOM 1:00 9:00 TAM RIPO 1:00 9:00 TAM RIPO 1:00 9:00 PAG RDOM 1:00 9:00,Periodo 1 (Gen-Apr),,,False,,False
ROTA 7 MOD1_100225-160225 -PISA.pdf,7.0,mod1,lunedì 10 febbraio 2025,PAG,NORMALE,8,04:30,12:30,"VIS 04.30-12.30 8,0 4:30 12:30 TAM 04.30-11.30 7,0 4:30 11:30 CIR 07.00-13.00 6,0 7:00 13:00 VIS 06.00-12.00 6,0 6:00 12:00 PAG 04.30-12.30 8,0 4:30 12:30",Periodo 1 (Gen-Apr),,,False,,False
